,Original_Testing_Data,Predictions
53983,12.0,153.57169
53984,2.0,154.77567
53985,3.0,153.1659
53986,4.0,151.89856
53987,2.0,151.53656
53988,2.0,153.99173
53989,3.0,152.82794
53990,3.333333333333333,150.59018
53991,3.6666666666666665,150.90083
53992,4.0,151.23398
53993,3.0,151.82266
53994,3.333333333333333,155.07825
53995,3.6666666666666665,154.69255
53996,4.0,152.7225
53997,4.0,153.18324
53998,4.0,153.35051
53999,148.0,154.6472
54000,144.0,191.1419
54001,139.0,206.87457
54002,125.0,211.10109
54003,132.0,217.74104
54004,124.00000000000001,213.95827
54005,120.0,212.09505
54006,120.0,212.5089
54007,138.0,213.25986
54008,223.0,214.21861
54009,155.0,215.09647
54010,131.0,220.8905
54011,152.0,216.82918
54012,129.0,214.76263
54013,163.0,214.91049
54014,197.0,215.44781
54015,188.99999999999997,216.19208
54016,2.0,216.88293
54017,2.0,170.3057
54018,2.5,145.83458
54019,3.0,142.76222
54020,3.0,141.05664
54021,2.0,136.14734
54022,2.0,136.2782
54023,1.0,135.85283
54024,2.0,136.62628
54025,2.0,137.34015
54026,3.0,140.26945
54027,2.0,142.33806
54028,1.0,138.27692
54029,1.0,138.90509
54030,2.0,138.66296
54031,2.0,139.43143
54032,86.0,140.203
54033,93.0,157.33524
54034,79.0,174.24663
54035,27.999999999999996,178.18396
54036,40.0,177.79707
54037,39.0,175.52016
54038,47.0,175.2301
54039,66.0,177.15894
54040,79.0,179.30362
54041,40.0,181.6039
54042,26.0,183.8061
54043,45.0,181.8268
54044,48.0,179.94502
54045,80.0,179.53201
54046,79.0,181.24104
54047,121.00000000000001,183.17845
54048,110.0,185.26338
54049,1.0,187.27206
54050,3.0,175.49284
54051,2.0,169.66997
54052,2.5,167.94327
54053,3.0,168.93257
54054,2.5,167.93863
54055,2.0,166.96356
54056,1.0,167.5682
54057,1.0,168.21477
54058,1.0,169.07597
54059,1.0,169.96465
54060,2.0,172.10057
54061,2.0,171.35185
54062,3.0,170.58629
54063,4.0,171.23611
54064,1.0,171.91185
54065,5.0,172.78937
54066,74.0,173.70467
54067,102.99999999999999,162.72966
54068,86.0,154.41537
54069,85.0,155.09044
54070,58.0,157.31876
54071,55.99999999999999,156.17076
54072,64.0,153.64107
54073,67.0,153.6761
54074,68.0,153.89832
54075,77.0,154.64618
54076,62.00000000000001,155.56389
54077,65.0,158.8921
54078,42.0,157.81624
54079,62.00000000000001,155.57281
54080,80.0,155.65112
54081,137.0,155.94408
54082,138.0,156.73608
54083,2.0,157.69139
54084,2.0,169.59492
54085,1.5,176.48749
54086,1.0,177.99593
54087,2.0,177.24927
54088,2.0,174.6368
54089,2.0,173.15033
54090,2.0,174.78877
54091,1.5,177.6183
54092,2.0,180.58214
54093,1.0,180.21394
54094,1.0,179.49234
54095,1.0,179.4592
54096,1.0,181.15707
54097,4.0,183.06494
54098,5.0,185.10402
54099,6.0,175.00635
54100,10.0,169.37254
54101,3.0,167.77704
54102,2.0,168.8371
54103,5.0,167.81738
54104,4.0,166.75389
54105,6.0,167.70044
54106,4.0,169.23207
54107,6.999999999999999,172.25616
54108,8.0,171.92542
54109,8.0,171.27354
54110,11.0,172.43115
54111,609.0,173.55733
54112,753.0,230.67424
54113,846.0,249.4202
54114,714.0,257.67728
54115,811.0,279.0278
54116,592.0,272.69678
54117,469.0,268.5156
54118,455.00000000000006,266.4767
54119,561.0,264.7955
54120,764.0,263.4258
54121,651.0,262.0431
54122,783.0,280.3841
54123,626.0,272.98032
54124,527.0,268.42664
54125,668.0,266.05237
54126,862.0000000000001,264.22897
54127,961.0,262.7044
54128,12.0,261.19202
54129,16.0,173.35263
54130,27.999999999999996,152.42267
54131,13.0,147.15361
54132,12.0,145.1135
54133,12.0,144.07628
54134,9.0,141.93416
54135,6.999999999999999,142.9513
54136,11.0,143.55423
54137,20.0,144.64229
54138,10.0,145.69359
54139,11.0,147.22281
54140,13.999999999999998,146.68634
54141,13.0,145.21928
54142,19.0,146.2275
54143,24.999999999999996,146.90392
54144,30.0,148.00812
54145,13.999999999999998,149.10011
54146,10.0,146.77649
54147,6.0,138.83691
54148,5.0,137.64325
54149,24.0,138.35316
54150,6.0,140.33127
54151,4.0,135.61723
54152,21.0,136.30637
54153,9.0,135.91139
54154,9.0,136.65771
54155,13.0,137.37296
54156,22.0,140.3074
54157,6.999999999999999,142.3707
54158,9.0,138.30869
54159,18.0,138.9293
54160,6.0,138.68803
54161,6.0,139.45564
54162,57.0,140.22789
54163,76.0,143.02103
54164,67.0,146.46602
54165,52.0,147.0066
54166,57.0,149.40012
54167,43.0,149.23457
54168,51.0,146.68805
54169,47.0,147.32344
54170,86.0,147.71532
54171,60.0,148.74928
54172,34.0,149.85365
54173,66.0,152.07063
54174,31.000000000000004,151.84996
54175,49.99999999999999,149.47603
54176,68.0,150.10832
54177,91.0,150.58023
54178,80.0,151.64029
54179,3.0,152.78107
54180,1.0,148.6483
54181,2.0,144.72711
54182,4.0,143.41736
54183,4.0,146.74403
54184,18.0,149.19508
54185,16.0,146.85446
54186,24.999999999999996,139.55147
54187,23.000000000000004,138.60887
54188,18.0,139.29233
54189,17.0,141.03261
54190,15.0,136.32542
54191,17.0,136.87564
54192,17.0,136.50659
54193,13.0,137.28726
54194,9.0,138.17062
54195,11.0,141.04376
54196,18.0,142.96779
54197,10.0,138.88603
54198,13.999999999999998,139.38832
54199,13.0,139.15839
54200,13.999999999999998,139.94472
54201,160.0,140.85281
54202,225.0,153.74376
54203,164.0,164.9384
54204,107.0,165.24219
54205,133.0,168.37086
54206,123.0,167.71796
54207,96.0,166.99464
54208,134.0,167.6381
54209,208.0,168.27985
54210,149.0,169.13658
54211,76.0,170.02115
54212,135.0,172.13818
54213,115.00000000000001,171.41281
54214,146.0,170.6476
54215,135.0,171.29329
54216,272.0,171.9644
54217,176.0,172.8378
54218,2.0,173.74931
54219,3.0,170.94727
54220,6.999999999999999,167.62883
54221,3.0,167.16568
54222,5.5,168.59273
54223,8.0,167.71916
54224,3.0,166.80128
54225,8.0,167.44887
54226,6.999999999999999,167.87029
54227,5.0,171.03587
54228,6.0,171.023
54229,6.999999999999999,170.81023
54230,2.0,171.88403
54231,3.0,172.6707
54232,2.0,173.65555
54233,2.0,179.24368
54234,6.999999999999999,181.55771
54235,2.0,179.39069
54236,4.5,178.7917
54237,8.0,179.84937
54238,5.0,182.73059
54239,6.0,185.31696
54240,1.0,183.81522
54241,2.0,182.95538
54242,4.0,183.14429
54243,8.0,185.13922
54244,3.0,187.01155
54245,6.0,188.97987
54246,4.0,164.6353
54247,5.0,143.55663
54248,6.999999999999999,140.4484
54249,11.0,139.01689
54250,4.0,140.69774
54251,4.0,135.468
54252,4.0,135.90486
54253,2.0,136.42847
54254,3.0,137.2907
54255,4.0,140.25194
54256,3.0,142.3458
54257,2.0,138.30766
54258,3.0,138.92896
54259,9.0,138.687
54260,3.0,139.45512
54261,223.99999999999997,140.2272
54262,306.0,255.63701
54263,252.99999999999997,320.60626
54264,177.0,467.6247
54265,199.99999999999997,465.50558
54266,165.0,412.46143
54267,193.0,378.58194
54268,176.0,349.38855
54269,232.0,323.78046
54270,243.0,298.49707
54271,157.0,429.7792
54272,217.99999999999997,427.8631
54273,132.0,399.06903
54274,178.0,367.37958
54275,215.0,345.65628
54276,316.0,321.00296
54277,298.0,294.99814
54278,1392.0,423.91794
54279,1457.0,313.54285
54280,1360.0,270.03262
54281,1257.0,239.22191
54282,1287.0,210.61975
54283,934.0000000000001,193.27698
54284,662.0,178.01172
54285,918.0,179.7307
54286,1162.0,181.8189
54287,1307.0,184.05014
54288,1218.0,186.1749
54289,1371.0,184.6656
54290,1214.0,182.62155
54291,1189.0,182.1347
54292,1693.0,183.74309
54293,1921.0,185.59619
54294,1978.0,187.59937
54295,26.0,189.52562
54296,21.0,151.50497
54297,18.0,131.16661
54298,35.0,127.44341
54299,63.0,129.95937
54300,24.0,131.0306
54301,23.000000000000004,126.83826
54302,41.0,126.44208
54303,24.0,125.540695
54304,32.0,125.44693
54305,61.0,125.462555
54306,60.0,131.1357
54307,37.0,132.57562
54308,18.0,129.06502
54309,23.000000000000004,128.77773
54310,36.0,128.023
54311,30.0,128.01355
54312,4.0,128.12207
54313,4.0,127.16505
54314,11.0,124.64377
54315,3.0,123.153015
54316,12.0,127.96306
54317,15.0,129.45673
54318,5.0,125.62484
54319,5.0,125.39919
54320,3.0,124.53489
54321,10.0,124.50175
54322,10.0,124.55344
54323,23.000000000000004,129.94786
54324,6.0,131.48463
54325,2.0,127.99895
54326,2.0,127.83324
54327,4.0,127.11834
54328,4.0,127.16573
54329,149.0,127.30998
54330,159.0,207.39662
54331,210.0,245.04805
54332,159.0,255.40535
54333,133.0,278.86948
54334,92.00000000000001,272.89377
54335,88.0,268.91708
54336,85.0,266.8928
54337,143.0,265.19287
54338,172.0,263.80515
54339,126.0,262.4049
54340,156.0,280.8421
54341,99.99999999999999,273.41324
54342,92.00000000000001,268.8412
54343,151.0,266.447
54344,231.0,264.60556
54345,341.0,263.0633
54346,24.999999999999996,261.53375
54347,24.999999999999996,182.80719
54348,32.0,151.68597
54349,13.999999999999998,143.19995
54350,24.0,140.47896
54351,22.0,141.35614
54352,23.000000000000004,136.18684
54353,21.0,136.65788
54354,27.999999999999996,136.28111
54355,19.0,137.01422
54356,26.0,137.74182
54357,24.0,140.73192
54358,21.0,142.73338
54359,17.0,138.66365
54360,19.0,139.2099
54361,23.000000000000004,138.97653
54362,23.000000000000004,139.73367
54363,70.0,140.51572
54364,90.0,143.11873
54365,67.0,148.21007
54366,55.99999999999999,149.31255
54367,75.0,152.7256
54368,60.0,151.86852
54369,51.0,149.78737
54370,52.0,150.18353
54371,77.0,150.5634
54372,92.00000000000001,151.3906
54373,71.0,152.30795
54374,61.0,155.07463
54375,55.99999999999999,154.13495
54376,66.0,152.14584
54377,80.0,152.56761
54378,79.0,152.99829
54379,87.0,153.85641
54380,6.0,154.81447
54381,8.0,154.804
54382,4.0,151.27554
54383,1.0,150.38377
54384,3.0,151.75877
54385,4.0,151.07703
54386,1.0,148.16713
54387,2.0,148.58649
54388,1.0,148.9782
54389,6.999999999999999,150.01816
54390,2.0,151.16203
54391,5.0,153.64398
54392,4.0,153.25348
54393,5.0,150.70319
54394,2.0,151.18642
54395,3.0,151.65746
54396,5.0,152.7244
54397,420.0,153.89934
54398,697.0,162.1355
54399,632.0,166.87169
54400,488.0,166.30861
54401,405.0,168.61763
54402,418.0,167.82649
54403,336.0,167.0156
54404,415.0,167.64291
54405,516.0,168.28397
54406,483.0,169.14122
54407,472.00000000000006,170.02527
54408,315.0,172.14093
54409,356.0,171.4171
54410,343.0,170.6519
54411,468.0,171.2969
54412,576.0,171.96817
54413,779.0,172.84088
54414,6.999999999999999,173.75258
54415,6.0,182.42097
54416,5.0,185.25633
54417,5.0,187.96823
54418,3.0,186.53656
54419,5.0,184.2569
54420,2.0,183.59128
54421,1.0,185.24998
54422,2.0,187.1412
54423,9.0,189.18526
54424,6.999999999999999,191.12422
54425,5.0,190.67052
54426,6.0,188.38794
54427,4.0,187.63766
54428,6.999999999999999,189.01508
54429,9.0,190.66948
54430,12.0,192.48291
54431,4.0,194.22061
54432,3.0,171.6043
54433,5.0,154.92935
54434,6.0,153.5037
54435,2.0,150.81429
54436,2.5,147.84068
54437,3.0,148.3191
54438,4.0,149.44237
54439,5.0,150.70712
54440,5.0,153.20488
54441,5.0,152.89062
54442,6.5,150.37021
54443,8.0,150.87593
54444,1.0,151.3408
54445,1.0,152.40309
54446,8.0,153.56671
54447,5.0,153.76007
54448,6.0,154.65648
54449,6.999999999999999,155.217
54450,3.0,158.76622
54451,1.0,157.47365
54452,3.0,154.96799
54453,2.0,154.89313
54454,3.0,155.10057
54455,2.0,155.84276
54456,2.0,156.7687
54457,1.0,160.29373
54458,3.0,158.33656
54459,3.0,156.73265
54460,6.0,157.93748
54461,3.0,159.37053
54462,3.0,157.86105
54463,6.0,152.57585
54464,4.0,151.05728
54465,1.0,152.1146
54466,1.0,151.2831
54467,4.0,148.32375
54468,4.0,148.7079
54469,1.0,149.10304
54470,4.0,150.14456
54471,3.0,151.2929
54472,5.0,153.77605
54473,3.0,153.36974
54474,6.0,150.81549
54475,6.999999999999999,151.29169
54476,4.0,151.76479
54477,1.0,152.83344
54478,2.0,154.01216
54479,3.0,153.63472
54480,1.0,153.81279
54481,4.0,154.04085
54482,1.0,157.22327
54483,3.0,156.03664
54484,5.0,153.62698
54485,5.0,153.2844
54486,2.0,153.89832
54487,1.6666666666666667,155.32759
54488,1.0,158.70389
54489,3.0,157.37697
54490,15.0,155.50241
54491,19.0,156.17403
54492,8.0,156.70912
54493,62.00000000000001,157.71045
54494,85.0,152.16629
54495,80.0,145.53165
54496,67.0,144.26208
54497,69.0,144.5463
54498,82.0,143.80821
54499,66.0,141.96954
54500,69.0,142.99904
54501,59.00000000000001,143.6006
54502,69.0,144.68625
54503,60.0,145.73618
54504,78.0,147.27827
54505,73.0,146.73802
54506,74.0,145.26324
54507,83.0,146.26646
54508,89.0,146.94084
54509,92.00000000000001,148.04297
54510,5.0,149.13394
54511,13.999999999999998,159.74832
54512,2.0,167.29346
54513,2.0,166.7618
54514,5.0,168.5218
54515,4.0,171.67728
54516,8.0,171.08087
54517,2.0,170.44067
54518,3.0,171.10852
54519,219.00000000000003,171.82289
54520,216.0,175.10269
54521,214.0,177.31572
54522,198.0,180.60188
54523,196.0,178.41116
54524,193.0,176.14403
54525,129.0,175.73807
54526,165.0,177.68459
54527,149.0,179.82275
54528,182.99999999999997,182.11101
54529,202.0,184.29828
54530,161.0,182.41411
54531,150.0,180.49557
54532,154.0,180.07108
54533,168.0,181.75966
54534,157.0,183.68007
54535,192.0,185.7485
54536,12.0,187.74088
54537,12.0,159.26303
54538,17.0,137.47823
54539,13.999999999999998,134.47989
54540,16.0,134.84258
54541,8.0,138.52574
54542,18.0,134.20529
54543,5.0,135.4692
54544,10.0,133.9781
54545,13.999999999999998,133.24449
54546,21.0,132.32352
54547,24.999999999999996,137.47685
54548,13.0,140.78601
54549,9.0,137.67554
54550,16.0,138.08372
54551,9.0,136.5983
54552,10.0,135.87962
54553,88.0,135.06839
54554,118.00000000000001,138.06793
54555,52.0,141.35562
54556,64.0,142.17664
54557,98.0,144.01274
54558,79.0,143.57414
54559,37.0,141.94722
54560,48.0,143.01672
54561,80.0,144.00519
54562,67.0,145.63159
54563,74.0,147.19379
54564,104.0,146.7358
54565,76.0,145.26187
54566,94.0,146.27505
54567,105.0,146.94942
54568,165.0,148.05052
54569,2.0,149.14116
54570,3.0,159.81273
54571,12.0,165.75993
54572,4.0,165.89096
54573,4.0,168.39885
54574,8.0,167.6771
54575,3.0,166.90002
54576,2.0,167.56787
54577,10.0,168.21425
54578,12.0,169.07579
54579,5.0,169.96431
54580,3.0,172.10023
54581,5.0,171.35168
54582,4.0,170.58578
54583,8.0,171.23576
54584,2.0,171.9115
54585,6.0,172.78903
54586,4.0,173.7045
54587,5.0,161.90074
54588,8.0,152.64317
54589,5.0,153.0979
54590,2.0,154.75815
54591,3.0,153.67336
54592,2.0,151.29735
54593,6.0,151.57384
54594,3.0,151.868
54595,5.0,152.42903
54596,2.0,155.78987
54597,2.0,155.3827
54598,3.0,153.38692
54599,5.0,153.77037
54600,5.0,154.13324
54601,5.0,154.96559
54602,31.000000000000004,155.9173
54603,33.0,153.55383
54604,26.0,147.12303
54605,31.000000000000004,145.84161
54606,59.00000000000001,145.58128
54607,39.0,145.23027
54608,13.999999999999998,143.00351
54609,9.0,144.28114
54610,29.0,144.91154
54611,31.000000000000004,146.14592
54612,33.0,147.29579
54613,47.0,148.49977
54614,21.0,148.31293
54615,17.0,146.51393
54616,20.0,147.71532
54617,22.0,148.43176
54618,38.0,149.66664
54619,4.0,150.85207
54620,1.0,159.48799
54621,4.0,165.63853
54622,1.0,165.74362
54623,1.0,168.34286
54624,1.0,167.6048
54625,1.0,166.83546
54626,1.0,167.50417
54627,1.0,168.15483
54628,1.0,169.0205
54629,1.0,169.91278
54630,1.0,172.0664
54631,1.0,171.2957
54632,1.0,170.52997
54633,2.0,171.1839
54634,3.0,171.86394
54635,2.0,172.74557
54636,275.0,173.66449
54637,287.0,201.38004
54638,252.99999999999997,210.24178
54639,207.00000000000003,214.99275
54640,272.0,222.15457
54641,257.0,218.18959
54642,173.0,216.10382
54643,178.0,216.36243
54644,188.0,216.94252
54645,213.00000000000003,217.73848
54646,192.0,218.45784
54647,280.0,225.1584
54648,223.99999999999997,220.84929
54649,194.0,218.59676
54650,220.0,218.56413
54651,292.0,218.93558
54652,289.0,219.52013
54653,8.954000115394592,220.05609
54654,7.427999973297119,154.9685
54655,8.618000030517578,120.59241
54656,7.699999928474426,115.76244
54657,7.829999923706056,115.005646
54658,3.7480000257492065,115.167755
54659,10.308000087738035,114.23786
54660,11.07999962568283,113.580666
54661,8.826000213623047,112.91128
54662,18.83299970626831,112.43886
54663,12.821999549865726,112.12392
54664,11.96999979019165,114.71458
54665,12.697999477386476,115.32283
54666,4.313999891281128,114.69414
54667,12.287999629974363,114.21176
54668,10.509999990463257,113.80425
54669,14.356000423431396,113.594406
54670,10.0,113.5331
54671,13.999999999999998,140.01152
54672,17.0,150.82219
54673,15.0,150.3544
54674,16.0,152.88925
54675,16.0,151.908
54676,4.0,149.16502
54677,6.999999999999999,149.53287
54678,10.0,149.94844
54679,12.0,151.00284
54680,8.0,152.18156
54681,15.0,154.66678
54682,13.0,154.154
54683,4.0,151.58035
54684,24.0,152.0088
54685,44.0,152.49686
54686,45.0,153.57632
54687,6.999999999999999,154.7808
54688,21.0,153.8358
54689,33.0,151.2443
54690,13.0,150.51857
54691,35.0,152.1194
54692,16.0,151.43027
54693,10.0,148.54132
54694,13.999999999999998,148.93182
54695,10.0,149.33246
54696,18.0,150.37741
54697,11.0,151.534
54698,18.0,154.01852
54699,20.0,153.58319
54700,17.0,151.02345
54701,10.0,151.48573
54702,21.0,151.96297
54703,24.0,153.03453
54704,6.999999999999999,154.22047
54705,6.999999999999999,153.7199
54706,6.999999999999999,153.7302
54707,2.0,153.87839
54708,4.0,156.99161
54709,4.0,155.79932
54710,10.0,153.40598
54711,3.0,153.43396
54712,2.0,153.66254
54713,3.0,154.41298
54714,1.0,155.32982
54715,4.0,158.61838
54716,3.0,157.56192
54717,2.0,154.97435
54718,5.0,155.44762
54719,6.999999999999999,156.39297
54720,9.0,157.44205
54721,10.0,151.99301
54722,4.0,145.385
54723,4.0,144.14857
54724,6.0,144.4156
54725,6.999999999999999,143.69006
54726,4.0,141.86565
54727,2.0,142.90768
54728,3.0,143.51233
54729,6.999999999999999,144.60262
54730,12.0,145.65443
54731,8.0,147.17267
54732,5.0,146.63945
54733,3.0,145.17892
54734,11.0,146.19211
54735,6.0,146.87077
54736,8.0,147.97668
54737,2.0,149.0699
54738,3.0,135.25488
54739,6.999999999999999,125.53262
54740,2.0,123.697044
54741,1.0,126.66241
54742,2.0,127.54027
54743,3.0,123.97678
54744,3.0,124.54863
54745,1.0,128.03845
54746,1.0,129.19176
54747,4.0,126.41924
54748,2.0,127.11456
54749,10.0,126.909004
54750,12.0,136.73979
54751,12.0,137.71744
54752,20.0,137.4868
54753,22.0,139.24562
54754,12.0,140.97714
54755,13.999999999999998,136.43034
54756,2.0,136.93677
54757,8.0,136.5698
54758,19.0,137.43391
54759,17.0,138.31401
54760,27.999999999999996,141.14044
54761,23.000000000000004,143.03561
54762,19.0,138.94872
54763,39.0,139.43881
54764,15.0,139.20956
54765,21.0,140.06355
54766,3.0,140.96889
54767,4.0,123.924065
54768,3.0,115.51671
54769,5.0,113.079056
54770,4.0,114.9373
54771,3.0,115.55122
54772,3.0,114.79013
54773,2.5,113.70242
54774,2.0,113.47729
54775,12.0,113.556625
54776,37.0,139.75995
54777,41.0,149.50626
54778,27.999999999999996,148.49564
54779,52.99999999999999,151.03134
54780,55.99999999999999,150.26958
54781,22.0,147.59288
54782,17.0,148.06548
54783,42.0,148.44533
54784,24.0,149.4793
54785,32.0,150.60443
54786,61.0,153.07626
54787,34.0,152.75581
54788,11.0,150.22183
54789,23.000000000000004,150.73924
54790,27.999999999999996,151.20067
54791,23.000000000000004,152.26176
54792,8.0,153.42058
54793,9.0,137.73392
54794,2.0,131.12694
54795,3.0,128.01836
54796,3.0,128.76158
54797,3.0,129.20464
54798,3.0,127.801636
54799,4.0,128.2981
54800,5.0,128.62369
54801,6.0,129.25925
54802,3.0,129.92227
54803,4.0,131.64589
54804,4.0,132.55759
54805,6.999999999999999,131.69948
54806,9.0,132.34259
54807,10.0,132.86566
54808,52.0,133.64581
54809,47.0,155.10297
54810,54.0,163.62178
54811,31.000000000000004,165.3442
54812,24.0,168.15604
54813,26.0,167.64635
54814,27.999999999999996,166.91908
54815,24.999999999999996,167.62024
54816,40.0,168.26318
54817,51.0,169.12096
54818,32.0,170.00638
54819,19.0,172.12839
54820,31.000000000000004,171.39702
54821,45.0,170.63145
54822,47.0,171.27835
54823,70.0,171.95049
54824,64.0,172.82492
54825,5.0,173.73781
54826,4.0,174.63438
54827,5.0,175.20418
54828,3.4999999999999996,177.15086
54829,1.0,176.58296
54830,3.0,174.47298
54831,5.0,174.82707
54832,3.0,177.50652
54833,2.0,180.09631
54834,2.0,179.52824
54835,2.0,177.22745
54836,1.0,176.16
54837,2.0,177.70383
54838,8.0,179.64175
54839,1.0,181.79486
54840,3.0,183.89935
54841,2.0,179.44838
54842,2.0,177.16734
54843,4.0,176.25102
54844,3.0,174.15407
54845,2.0,172.60854
54846,5.0,175.515
54847,1.0,177.15155
54848,2.0,176.41914
54849,1.0,175.30997
54850,1.0,176.3027
54851,3.0,178.12215
54852,5.0,180.25636
54853,89.0,182.37408
54854,94.0,200.67921
54855,140.0,204.55318
54856,108.99999999999999,206.96268
54857,99.0,210.57956
54858,70.0,206.89398
54859,55.99999999999999,205.19115
54860,74.0,205.86534
54861,95.0,206.90686
54862,122.0,208.14311
54863,85.0,209.29144
54864,94.0,213.52776
54865,58.0,209.89833
54866,66.0,208.15273
54867,133.0,208.60832
54868,196.0,209.42986
54869,273.0,210.44579
54870,13.0,211.40161
54871,13.999999999999998,177.14726
54872,26.0,157.17433
54873,19.0,152.9746
54874,27.999999999999996,152.12868
54875,24.999999999999996,151.05212
54876,8.0,147.84857
54877,11.0,148.22998
54878,19.0,148.61224
54879,24.0,149.64723
54880,6.999999999999999,150.77788
54881,23.000000000000004,153.25537
54882,24.999999999999996,152.9121
54883,13.0,150.37244
54884,24.999999999999996,150.87834
54885,27.999999999999996,151.34303
54886,5.0,152.40533
54887,61.0,153.56929
54888,78.0,148.88495
54889,76.0,144.75356
54890,52.99999999999999,143.75652
54891,34.0,144.47966
54892,34.0,143.77971
54893,46.00000000000001,141.99959
54894,34.0,143.02548
54895,73.0,143.62567
54896,91.0,144.71063
54897,64.0,145.7597
54898,37.0,147.30833
54899,45.0,146.76619
54900,34.0,145.2878
54901,76.0,146.2881
54902,64.0,146.96161
54903,62.00000000000001,148.06221
54904,16.0,149.15266
54905,21.0,188.57169
54906,15.0,207.65558
54907,6.999999999999999,213.32564
54908,12.0,221.53705
54909,13.999999999999998,217.78587
54910,12.0,215.84073
54911,6.0,216.15155
54912,23.000000000000004,216.74126
54913,16.0,217.54579
54914,4.0,218.27374
54915,20.0,224.92503
54916,15.0,220.6293
54917,22.0,218.38708
54918,20.0,218.36424
54919,22.0,218.74445
54920,24.999999999999996,219.33775
54921,6.0,219.8823
54922,1.0,151.55322
54923,6.0,125.88518
54924,1.0,124.2816
54925,4.0,122.37046
54926,4.0,119.2004
54927,9.0,119.5751
54928,3.0,119.32593
54929,3.0,119.95685
54930,3.0,120.429955
54931,18.0,123.15594
54932,2.0,124.84778
54933,2.0,121.985275
54934,3.0,122.90212
54935,12.0,122.7079
54936,13.999999999999998,123.350845
54937,54.0,123.905685
54938,45.0,133.75435
54939,38.0,134.44846
54940,20.0,135.32289
54941,24.999999999999996,137.35544
54942,24.999999999999996,139.76527
54943,35.0,135.23994
54944,37.0,136.04826
54945,54.0,135.63887
54946,47.0,136.39893
54947,26.0,137.10352
54948,34.0,139.98868
54949,20.0,142.09387
54950,26.0,138.04767
54951,46.00000000000001,138.73595
54952,68.0,138.48952
54953,46.00000000000001,139.26726
54954,19.0,140.0323
54955,18.0,128.44304
54956,24.999999999999996,123.17877
54957,13.0,121.38578
54958,18.0,125.39644
54959,21.0,127.1757
54960,15.0,123.428116
54961,11.0,123.523254
54962,19.0,122.74482
54963,29.0,122.84305
54964,20.0,122.97253
54965,19.0,127.718
54966,18.0,129.41861
54967,13.0,126.04368
54968,22.0,126.14482
54969,33.0,125.521805
54970,33.0,125.6882
54971,10.0,125.90853
54972,9.0,205.15164
54973,6.999999999999999,243.18088
54974,6.0,253.75267
54975,2.0,276.91592
54976,5.0,271.08136
54977,8.0,267.1952
54978,4.0,265.26294
54979,6.0,263.63635
54980,6.999999999999999,262.3194
54981,5.0,260.9873
54982,6.999999999999999,279.04825
54983,3.0,271.7188
54984,13.999999999999998,267.2201
54985,13.0,264.9018
54986,23.000000000000004,263.13165
54987,23.000000000000004,261.65823
54988,15.0,260.1955
54989,30.0,189.53043
54990,34.0,162.15112
54991,31.000000000000004,154.39786
54992,49.0,152.46663
54993,38.0,151.0116
54994,13.999999999999998,147.70673
54995,4.0,148.06548
54996,10.0,148.4455
54997,23.000000000000004,149.4793
54998,48.0,150.60443
54999,30.0,153.07626
55000,19.0,152.75581
55001,5.0,150.22183
55002,8.0,150.73924
55003,30.0,151.20067
55004,27.999999999999996,152.2616
55005,83.0,153.42058
55006,144.0,152.75325
55007,33.0,150.63826
55008,31.000000000000004,150.18971
55009,47.0,151.90819
55010,60.0,151.2934
55011,43.0,148.42455
55012,59.00000000000001,148.83481
55013,207.00000000000003,149.23286
55014,63.0,150.27644
55015,62.00000000000001,151.42923
55016,55.99999999999999,153.91325
55017,77.0,153.4908
55018,85.0,150.93312
55019,174.0,151.40125
55020,243.0,151.87709
55021,139.0,152.9473
55022,41.0,154.12997
55023,48.0,168.336
55024,52.0,178.32599
55025,37.0,180.65117
55026,24.0,178.75221
55027,35.0,176.54587
55028,30.0,176.22577
55029,47.0,178.13022
55030,51.0,180.26273
55031,72.0,182.54033
55032,65.0,184.71489
55033,77.0,182.91263
55034,101.0,180.9637
55035,150.0,180.52838
55036,161.0,182.1991
55037,254.0,184.10544
55038,803.0,186.15979
55039,1.0,188.13756
55040,1.0,175.56961
55041,4.0,169.63441
55042,1.6666666666666667,167.8574
55043,1.0,169.46184
55044,1.0,168.62845
55045,5.0,168.17029
55046,2.0,169.10619
55047,2.0,169.89355
55048,2.0,172.0652
55049,6.0,171.24625
55050,4.0,170.49098
55051,8.0,171.14818
55052,10.0,171.83044
55053,4.0,172.71518
55054,17.0,173.63597
55055,13.0,162.15627
55056,22.0,153.25658
55057,15.0,153.81812
55058,13.999999999999998,155.69388
55059,12.0,154.58849
55060,8.0,152.18741
55061,13.0,152.36687
55062,10.0,152.62016
55063,12.0,153.38193
55064,13.0,154.2938
55065,11.0,157.40358
55066,10.0,156.38628
55067,6.0,154.2835
55068,17.0,154.48973
55069,17.0,154.81224
55070,21.0,155.6173
55071,19.0,156.56917
55072,49.0,149.07831
55073,39.0,136.8765
55074,37.0,133.16652
55075,40.0,135.11389
55076,43.0,138.2642
55077,32.0,134.24582
55078,29.0,135.762
55079,34.0,134.37067
55080,32.0,133.6374
55081,41.0,132.67744
55082,41.0,137.5785
55083,39.0,140.78497
55084,39.0,137.61044
55085,33.0,138.34166
55086,38.0,136.95909
55087,34.0,136.22908
55088,15.0,135.39381
55089,15.0,140.74411
55090,24.0,145.81964
55091,12.0,148.62152
55092,11.0,151.82558
